# CSV file produced by Simufact Forming 2022
# Date of creation: 15.01.2025 17:24:10
#
# Units in this file
# Size of dimension one: - [-]
# Force: Kilonewton [kN]
# Length: Millimeter [mm]
# Velocity: Millimeters per second [mm/s]
# Temperature: Degrees Celsius [¡ÆC]
# Time: Second [s]
# Density: Kilograms per cubic meter [kg/m©ø]
# Stress: Megapascal [MPa]
# Heat transfer coefficient: W/(m©÷¡¤K) [W/(m©÷¡¤K)]
# Strain rate: 1/s [1/s]
# Temperature gradient: Kelvin per meter [K/m]
Increment; Time [s]; Stroke [mm]; PointID; x [mm]; y [mm]; z [mm]; Effective plastic strain [-]; Equivalent stress [MPa]; Equivalent stress [MPa]; Temperature [¡ÆC]; Contact [-]; Effective plastic strain rate [1/s]; Contact pressure [MPa]; Contact pressure [MPa]; Material flow (absolute value) [mm/s]; Flow defects [-]; Flow defects zones [-]; Element density [kg/m©ø]; Flow stress [MPa]; X temperature gradient [K/m]; Y temperature gradient [K/m]; Z temperature gradient [K/m]; Temperature gradient [K/m]; Total displacement [mm]; Total displacement [mm]; X displacement [mm]; Y displacement [mm]; Z displacement [mm]; Axial displacement [mm]; Radial displacement [mm]; Tangential displacement [mm]; X velocity [mm/s]; Y velocity [mm/s]; Z velocity [mm/s]; Radial velocity [mm/s]; Tangential velocity [mm/s]; Total displacement normal direction [mm]; Total displacement normal direction [mm]; Equivalent elastic strain [-]; Maximum principal plastic strain [-]; Intermediate principal plastic strain [-]; Minimum principal plastic strain [-]; X plastic strain [-]; Y plastic strain [-]; Z plastic strain [-]; XY plastic strain [-]; YZ plastic strain [-]; ZX plastic strain [-]; Axial plastic strain [-]; Radial plastic strain [-]; Tangential plastic strain [-]; X thermal strain [-]; Y thermal strain [-]; Z thermal strain [-]; Maximum principal stress [MPa]; Intermediate principal stress [MPa]; Minimum principal stress [MPa]; Mean normal stress [MPa]; Mean normal stress [MPa]; Triaxiality [-]; Stress vector (absolute value) [MPa]; X stress [MPa]; Y stress [MPa]; Z stress [MPa]; XY shear stress [MPa]; YZ shear stress [MPa]; ZX shear stress [MPa]; Axial stress [MPa]; Radial stress [MPa]; Tangential stress [MPa]; Friction ratio [-]; Friction stress [MPa]; Friction stress [MPa]; X friction stress [MPa]; Y friction stress [MPa]; Z friction stress [MPa]; Radial friction stress [MPa]; Tangential friction stress [MPa]; X contact pressure [MPa]; Y contact pressure [MPa]; Z contact pressure [MPa]; Radial contact pressure [MPa]; Tangential contact pressure [MPa]; X nodal reaction force [kN]; Y nodal reaction force [kN]; Z nodal reaction force [kN]; Grain size in m-6 [-]; ASTM grain size number [-]; Contact heat transfer coefficient [W/(m©÷¡¤K)]; Arc Displacement X [mm]; Surface normal y [-]; Surface normal vector (absolute value) [-]; Die Life (Nf) [-]; Die Life cycle [-]; VOID [-]; Surface normal z [-]; Surface normal x [-]; Arc Displacement Z [mm]; Arc Displacement Y [mm]
118;0.00666616;20.6543;12;33.4876;0;-2.18216;1.06193;36.0223;36.0223;927.726;0;0;0;0;2.47806;0;0;7850;90.6635;-9490;0;21207;23233.5;21.0897;21.0897;12.4363;0;-17.0303;-17.0303;12.4363;0;-0.0419533;0;2.47771;-0.0419533;0;0;0;0.000534061;0.487306;0.448645;-0.935951;-0.734999;0.487306;0.247693;0;0;-0.975409;0.247693;-0.734999;0.487306;-0.0033618;-0.0033618;-0.0033618;43.0361;39.9209;6.02978;29.6623;29.6623;0.823443;54.8657;15.82;43.0361;30.1307;0;0;-15.3608;30.1307;15.82;43.0361;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.84563e-09;0;5.01375e-09;6.90685;11.7533;0;-2.26468e-05;0;0;141493;3562.28;0.132332;0;0;0.00444911;0
123;0.00694863;21.5295;1;50.7258;8.43376e-82;30.2926;3.12074;19.7242;19.7242;1120.02;0;0;0;0;0.859103;0;0;7850;42.2741;-811.901;0;15139.6;15161.4;54.4689;54.4689;35.6133;0;-41.0978;-41.0978;35.6133;0;-0.0922997;0;0.85413;-0.0922997;0;0;0;0.000241274;1.22485;0.541987;-1.76684;0.524116;1.22485;-1.74897;0;0;0.40468;-1.74897;0.524116;1.22485;0.000429162;0.000429162;0.000429162;1.3699;-11.5532;-13.1362;-7.77315;-7.77315;-0.394093;17.1242;-12.6114;-11.5532;0.845117;0;0;2.70871;0.845117;-12.6114;-11.5532;0;0;0;0;0;0;0;0;0;0;0;0;0;2.33333e-07;0;7.36264e-08;12.2429;10.1015;0;-2.02902e-05;0;0;159523;3355.83;-0.211614;0;0;0.00125497;0
123;0.00694863;21.5295;2;48.7397;1.68675e-81;30.3269;3.4123;20.895;20.895;1120.76;0;0;0;0;0.809868;0;0;7850;42.3203;538.092;0;17018.8;17027.3;52.439;52.439;34.4837;0;-39.31;-39.31;34.4837;0;-0.0911143;0;0.804727;-0.0911143;0;0;0;0.000228844;1.21841;0.654052;-1.87246;0.653189;1.21841;-1.87159;0;0;0.0933805;-1.87159;0.653189;1.21841;0.000466855;0.000466855;0.000466855;1.48058;-2.29388;-12.7212;-4.5115;-4.5115;-0.215913;11.7889;-11.5592;-2.29388;0.318582;0;0;3.89258;0.318582;-11.5592;-2.29388;0;0;0;0;0;0;0;0;0;0;0;0;0;7.94822e-08;0;-2.06688e-06;12.2431;10.1022;0;-1.98936e-05;0;0;157796;3375.6;-0.458459;0;0;0.00124119;0
123;0.00694863;21.5295;3;48.9704;0;28.2455;3.2056;49.9659;49.9659;1072.69;0;0;0;0;0.816466;0;0;7850;52.2689;4038.27;0;28440.1;28725.4;41.2227;41.2227;33.9295;0;-23.3268;-23.3268;33.9295;0;-0.0416145;0;0.815405;-0.0416145;0;0;0;0.000340703;1.15598;0.801414;-1.95739;0.623815;1.15598;-1.7798;0;0;-1.35413;-1.7798;0.623815;1.15598;-0.000508104;-0.000508104;-0.000508104;58.3605;23.7675;3.85919;28.6624;28.6624;0.573639;63.0617;23.5401;58.3605;4.08657;0;0;-2.11546;4.08657;23.5401;58.3605;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000265812;0;-4.69732e-05;10.7733;10.4752;0;-6.07564e-06;0;0;131697;3674.44;-0.272907;0;0;0.00124425;0
123;0.00694863;21.5295;4;51.2142;0;28.015;3.11073;52.2558;52.2558;1069.9;0;5.70545e-05;0;0;0.872817;0;0;7850;52.4278;402.432;0;26792;26795.1;43.4545;43.4545;35.695;0;-24.7424;-24.7424;35.695;0;-0.0335757;0;0.872171;-0.0335757;0;0;0;0.000328038;1.17949;0.737575;-1.91707;0.431915;1.17949;-1.61141;0;0;-1.69468;-1.61141;0.431915;1.17949;-0.000540704;-0.000540704;-0.000540704;57.3503;28.169;-2.25384;27.7552;27.7552;0.53114;63.5644;27.3725;57.3503;-1.45729;0;0;-4.85785;-1.45729;27.3725;57.3503;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.68923e-05;0;5.76404e-06;10.74;10.4801;0;-3.82315e-06;0;0;130356;3689.8;-0.204916;0;0;0.00126014;0
123;0.00694863;21.5295;5;31.3189;0;29.6532;4.48553;16.6161;16.6161;1215.06;0;0;0;0;0.558304;0;0;7850;27.7301;-8009.85;0;8364.37;11581;45.3273;45.3273;20.2276;0;-40.5503;-40.5503;20.2276;0;-0.060889;0;0.554973;-0.060889;0;0;0;0.000343723;1.10026;0.568675;-1.66894;-1.65112;1.10026;0.55086;0;0;-0.397726;0.55086;-1.65112;1.10026;0.00241243;0.00241243;0.00241243;2.02118;-10.4796;-14.7509;-7.73644;-7.73644;-0.465599;15.9175;-4.16986;-14.7509;-4.28861;0;0;6.25013;-4.28861;-4.16986;-14.7509;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27035e-09;0;-3.807e-10;15.4138;9.43589;0;-1.04256e-05;0;0;164656;3297.05;-2.52165;0;0;0.00117462;0
123;0.00694863;21.5295;6;33.5617;0;29.6777;3.15515;10.2775;10.2775;1191.79;0;0;0;0;0.576838;0;0;7850;29.4844;-12555.6;0;12491.7;17711.1;32.6223;32.6223;23.3492;0;-22.6916;-22.6916;23.3492;0;-0.063411;0;0.573342;-0.063411;0;0;0;0.00025187;1.20558;0.624646;-1.83023;-0.16448;1.20558;-1.0411;0;0;2.29302;-1.0411;-0.16448;1.20558;0.00166948;0.00166948;0.00166948;-8.77162;-11.173;-19.2679;-13.0708;-13.0708;-1.27179;23.9366;-11.1591;-19.2679;-8.78551;0;0;0.182085;-8.78551;-11.1591;-19.2679;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85098e-09;0;2.28619e-10;14.6247;9.58811;0;-1.13076e-05;0;0;179037;3132.38;-0.235487;0;0;0.00117889;0
123;0.00694863;21.5295;7;31.4631;0;27.3271;3.17198;13.3303;13.3303;1190.78;0;0;0;0;0.560492;0;0;7850;29.5469;-12847.6;0;10982.2;16901.8;31.1096;31.1096;22.2783;0;-21.6916;-21.6916;22.2783;0;-0.0419564;0;0.558919;-0.0419564;0;0;0;0.000310605;1.26156;0.85572;-2.11728;-1.34732;1.26156;0.0857582;0;0;2.60481;0.0857582;-1.34732;1.26156;0.0018302;0.0018302;0.0018302;-0.896931;-8.09344;-15.3672;-8.11918;-8.11918;-0.609077;17.0923;-7.28659;-15.3672;-1.70378;0;0;-2.27057;-1.70378;-7.28659;-15.3672;0;0;0;0;0;0;0;0;0;0;0;0;0;2.16523e-09;0;8.52146e-09;14.5829;9.59613;0;-5.65758e-06;0;0;171252;3221.53;-0.247647;0;0;0.00117587;0
123;0.00694863;21.5295;8;33.6935;0;27.5359;2.54455;14.1496;14.1496;1156.34;0;0;0;0;0.578745;0;0;7850;35.7045;-20483.2;0;17731.6;27092;24.6197;24.6197;21.7613;0;-11.4628;-11.4628;21.7613;0;-0.0450735;0;0.576987;-0.0450735;0;0;0;0.000254589;1.0622;0.180991;-1.24319;-0.25419;1.0622;-0.808012;0;0;1.31209;-0.808012;-0.25419;1.0622;0.00106562;0.00106562;0.00106562;-9.01772;-15.9912;-23.9646;-16.3245;-16.3245;-1.1537;29.8607;-14.0268;-23.9646;-10.9821;0;0;-3.13683;-10.9821;-14.0268;-23.9646;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.32659e-09;0;-7.73993e-10;13.4289;9.83525;0;-6.65536e-06;0;0;169466;3241.98;0.0235907;0;0;0.00117992;0
123;0.00694863;21.5295;9;31.0886;0;-0.131431;2.75139;44.6635;44.6635;960.718;0;0;0;0;0.618;0;0;7850;80.297;14679.1;0;24916.8;28919.2;13.6142;13.6142;11.0312;0;-7.86331;-7.86331;11.0312;0;0.156807;0;0.597776;0.156807;0;0;0;0.000946646;0.929978;0.412143;-1.34212;0.0212591;0.412143;-0.433402;0;0;2.22615;-0.433402;0.0212591;0.412143;-0.00280249;-0.00280249;-0.00280249;56.569;49.5524;10.7406;38.954;38.954;0.872167;71.0809;25.9742;56.569;34.3188;0;0;-18.9521;34.3188;25.9742;56.569;0;0;0;0;0;0;0;0;0;0;0;0;0;-7.09417e-08;0;2.55267e-08;7.73474;11.428;0;-3.496e-06;0;0;135056;3635.98;-0.0296024;0;0;0.00118482;0
123;0.00694863;21.5295;10;33.1468;0;-0.0781489;1.84156;47.1327;47.1327;968.175;0;0;0;0;0.62336;0;0;7850;78.163;-7836.81;0;17652.8;19314.2;19.5683;19.5683;13.0598;0;-14.5344;-14.5344;13.0598;0;0.140018;0;0.607431;0.140018;0;0;0;0.000626266;0.562792;0.524905;-1.0877;-1.05354;0.524905;0.528639;0;0;0.469901;0.528639;-1.05354;0.524905;-0.00245042;-0.00245042;-0.00245042;74.3266;43.0416;21.6048;46.3243;46.3243;0.98285;88.22;23.1379;74.3266;41.5085;0;0;5.52396;41.5085;23.1379;74.3266;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26343e-08;0;4.75156e-08;7.90887;11.3624;0;-5.31431e-06;0;0;133445;3654.43;0.0620927;0;0;0.00118217;0
123;0.00694863;21.5295;11;31.634;0;-2.47167;1.19066;30.9352;30.9352;915.186;0;0;0;0;0.621899;0;0;7850;94.5044;17248.3;0;27960.5;32852.6;17.1503;17.1503;10.69;0;-13.4101;-13.4101;10.69;0;0.152834;0;0.602827;0.152834;0;0;0;0.00066941;0.504048;0.424919;-0.928967;-0.912056;0.424919;0.487137;0;0;-0.309501;0.487137;-0.912056;0.424919;-0.00353752;-0.00353752;-0.00353752;50.3075;24.8078;20.0422;31.7192;31.7192;1.02534;59.2925;20.5866;24.8078;49.7631;0;0;4.02243;49.7631;20.5866;24.8078;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.68236e-08;0;-1.47275e-08;6.60445;11.8827;0;-7.16688e-06;0;0;146050;3510.1;0.102203;0;0;0.00118479;0
123;0.00694863;21.5295;12;33.4876;0;-2.18097;1.06193;36.0492;36.0492;927.706;0;0;0;0;0.630787;0;0;7850;90.6694;-9484.13;0;21203;23227.5;21.0888;21.0888;12.4363;0;-17.0291;-17.0291;12.4363;0;0.148438;0;0.613073;0.148438;0;0;0;0.000534181;0.487306;0.448645;-0.935951;-0.735;0.487306;0.247695;0;0;-0.975407;0.247695;-0.735;0.487306;-0.00336217;-0.00336217;-0.00336217;43.0627;39.9556;6.03304;29.6838;29.6838;0.823423;54.9054;15.8276;43.0627;30.1611;0;0;-15.3728;30.1611;15.8276;43.0627;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.22086e-09;0;5.29408e-09;6.9064;11.7535;0;-7.65464e-06;0;0;141470;3562.54;0.132332;0;0;0.00118217;0
129;0.00728758;22.5798;1;50.7289;8.43376e-82;30.2401;3.12074;25.2362;25.2362;1119.99;0;0.000429937;0;0;88.8808;0;0;7850;42.3588;-823.076;0;15138.2;15160.5;54.5105;54.5105;35.6164;0;-41.1504;-41.1504;35.6164;0;39.3352;0;-79.7028;39.3352;0;0;0;0.000232877;1.22485;0.541984;-1.76683;0.523561;1.22485;-1.74841;0;0;0.410835;-1.74841;0.523561;1.22485;0.000428555;0.000428555;0.000428555;2.70945;-6.37826;-20.2157;-7.96149;-7.96149;-0.315479;19.4155;-18.3198;-6.37826;0.813633;0;0;6.31409;0.813633;-18.3198;-6.37826;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00151052;0;0.00436392;12.2036;10.1058;0;0.00307231;0;0;152145;3440.3;-0.211614;0;0;-0.0525576;0
129;0.00728758;22.5798;2;48.7429;1.68675e-81;30.2716;3.4123;30.572;30.572;1120.72;0;0.000600606;0;0;109.276;0;0;7850;42.4369;526.311;0;17018;17026.1;52.4825;52.4825;34.4868;0;-39.3653;-39.3653;34.4868;0;40.5074;0;-101.491;40.5074;0;0;0;0.000243892;1.21841;0.654049;-1.87246;0.653059;1.21841;-1.87147;0;0;0.100006;-1.87147;0.653059;1.21841;0.000466232;0.000466232;0.000466232;3.02337;2.95878;-21.8541;-5.29065;-5.29065;-0.173055;19.3405;-19.1108;2.95878;0.280099;0;0;7.79231;0.280099;-19.1108;2.95878;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00211577;0;0.00611277;12.0609;10.1081;0;0.00317749;0;0;146404;3506.05;-0.45846;0;0;-0.0553027;0
129;0.00728758;22.5798;3;48.9762;0;28.1906;3.2056;62.368;62.368;1072.67;0;0.0411348;0;0;116.053;0;0;7850;63.1064;4016.86;0;28422.7;28705.1;41.2585;41.2585;33.9353;0;-23.3818;-23.3818;33.9353;0;61.1595;0;-98.6303;61.1595;0;0;0;0.000429086;1.15598;0.801411;-1.95739;0.625597;1.15598;-1.78158;0;0;-1.34778;-1.78158;0.625597;1.15598;-0.000508349;-0.000508349;-0.000508349;71.5773;24.7635;3.9985;33.4465;33.4465;0.536276;75.8104;24.6348;71.5773;4.12724;0;0;1.62992;4.12724;24.6348;71.5773;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0217175;0;-0.0242394;9.66753;10.8304;0;0.00579988;0;0;125060;3750.43;-0.272909;0;0;-0.0549572;0
129;0.00728758;22.5798;4;51.2202;0;27.9632;3.11074;62.9329;62.9329;1069.89;0;0.0410776;0;0;96.8289;0;0;7850;62.9419;384.482;0;26765.5;26768.2;43.489;43.489;35.7011;0;-24.7942;-24.7942;35.7011;0;62.7589;0;-73.737;62.7589;0;0;0;0.000407888;1.17949;0.737575;-1.91707;0.434229;1.17949;-1.61372;0;0;-1.68909;-1.61372;0.434229;1.17949;-0.000540881;-0.000540881;-0.000540881;70.1451;28.3747;-1.58788;32.3106;32.3106;0.513414;75.656;28.3052;70.1451;-1.51839;0;0;-1.44126;-1.51839;28.3052;70.1451;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00202841;0;0.0031192;9.3961;10.8451;0;0.00604068;0;0;124790;3753.52;-0.204918;0;0;-0.051826;0
129;0.00728758;22.5798;5;31.3255;0;29.584;4.48552;30.9561;30.9561;1215.03;0;0.0284848;0;0;217.147;0;0;7850;31.7517;-8009.84;0;8359.66;11577.6;45.392;45.392;20.2342;0;-40.6195;-40.6195;20.2342;0;72.3103;0;-204.753;72.3103;0;0;0;0.00026267;1.10026;0.568666;-1.66893;-1.65096;1.10026;0.550691;0;0;-0.399487;0.550691;-1.65096;1.10026;0.00241198;0.00241198;0.00241198;1.64234;-0.985985;-30.1987;-9.84745;-9.84745;-0.31811;24.0874;-22.3475;1.64234;-8.83717;0;0;-12.9504;-8.83717;-22.3475;1.64234;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0431025;0;0.0221152;13.9515;9.61518;0;0.00653526;0;0;146030;3510.33;-2.52162;0;0;-0.0691541;0
129;0.00728758;22.5798;6;33.5677;0;29.609;3.15515;36.0639;36.0639;1191.77;0;0.0385193;0;0;214.488;0;0;7850;36.1026;-12561.7;0;12485.2;17710.9;32.6743;32.6743;23.3553;0;-22.7604;-22.7604;23.3553;0;67.436;0;-203.612;67.436;0;0;0;0.000373553;1.20558;0.624652;-1.83024;-0.165364;1.20558;-1.04022;0;0;2.29371;-1.04022;-0.165364;1.20558;0.001669;0.001669;0.001669;1.08048;-3.91635;-37.1038;-13.3132;-13.3132;-0.369156;30.6044;-29.6833;-3.91635;-6.33997;0;0;-15.109;-6.33997;-29.6833;-3.91635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00113127;0;-0.00434468;13.0842;9.93155;0;0.00605077;0;0;141458;3562.68;-0.235485;0;0;-0.0687406;0
129;0.00728758;22.5798;7;31.4709;0;27.2579;3.17197;48.6732;48.6732;1190.76;0;0.186011;0;0;221.792;0;0;7850;48.725;-12849.8;0;10979.1;16901.4;31.1634;31.1634;22.2862;0;-21.7608;-21.7608;22.2862;0;82.2158;0;-205.991;82.2158;0;0;0;0.000403408;1.26156;0.855704;-2.11727;-1.34798;1.26156;0.0864203;0;0;2.60404;0.0864203;-1.34798;1.26156;0.00182981;0.00182981;0.00182981;1.04224;0.400746;-45.7393;-14.7654;-14.7654;-0.303359;43.8921;-43.8547;1.04224;-1.48388;0;0;-9.13262;-1.48388;-43.8547;1.04224;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0398934;0;-0.0100836;11.581;10.2575;0;0.00784784;0;0;132482;3665.45;-0.24764;0;0;-0.0691959;0
129;0.00728758;22.5798;8;33.7006;0;27.4671;2.54455;34.2559;34.2559;1156.32;0;0.00954716;0;0;217.651;0;0;7850;37.2306;-20491.2;0;17725.6;27094;24.658;24.658;21.7684;0;-11.5316;-11.5316;21.7684;0;75.0809;0;-204.292;75.0809;0;0;0;0.000335513;1.0622;0.180994;-1.24319;-0.254596;1.0622;-0.807604;0;0;1.31244;-0.807604;-0.254596;1.0622;0.00106519;0.00106519;0.00106519;0.233238;-3.17308;-35.2823;-12.7407;-12.7407;-0.371927;30.141;-29.4449;-3.17308;-5.60408;0;0;-13.1621;-5.60408;-29.4449;-3.17308;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0503054;0;0.0238174;13.0595;9.92409;0;0.00713626;0;0;142998;3545.05;0.0235907;0;0;-0.0687949;0
129;0.00728758;22.5798;9;31.0879;0;-0.198857;2.75139;44.0789;44.0789;960.688;0;0;0;0;190.669;0;0;7850;80.3059;14674.2;0;24906.8;28908.1;13.6525;13.6525;11.0305;0;-7.93074;-7.93074;11.0305;0;-8.3077;0;-190.488;-8.3077;0;0;0;0.000948641;0.929977;0.412143;-1.34212;0.0219711;0.412143;-0.434114;0;0;2.22585;-0.434114;0.0219711;0.412143;-0.00280305;-0.00280305;-0.00280305;54.2371;50.7127;10.3834;38.4444;38.4444;0.872172;69.6137;26.1873;54.2371;34.9088;0;0;-19.6874;34.9088;26.1873;54.2371;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.83129e-06;0;2.77181e-06;7.734;11.4283;0;-0.000736283;0;0;135450;3631.47;-0.0296024;0;0;-0.0674258;0
129;0.00728758;22.5798;10;33.1461;0;-0.14624;1.84156;44.7687;44.7687;968.142;0;0;0;0;197.188;0;0;7850;78.1727;-7826.96;0;17650.4;19308;19.6183;19.6183;13.0591;0;-14.6025;-14.6025;13.0591;0;-7.93415;0;-197.028;-7.93415;0;0;0;0.000614152;0.562789;0.524905;-1.08769;-1.0534;0.524905;0.52849;0;0;0.470887;0.52849;-1.0534;0.524905;-0.00245103;-0.00245103;-0.00245103;72.0063;42.5252;22.0431;45.5249;45.5249;1.01689;86.1996;23.3137;72.0063;41.2546;0;0;4.94056;41.2546;23.3137;72.0063;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86306e-07;0;-4.28706e-07;7.90807;11.3627;0;-0.000706141;0;0;134985;3636.79;0.0620927;0;0;-0.0680908;0
129;0.00728758;22.5798;11;31.6325;0;-2.5393;1.19066;32.8731;32.8731;915.161;0;0;0;0;192.96;0;0;7850;94.5115;17248.7;0;27948;32842.2;17.2024;17.2024;10.6885;0;-13.4778;-13.4778;10.6885;0;-15.3221;0;-192.351;-15.3221;0;0;0;0.000674435;0.504048;0.424919;-0.928967;-0.912151;0.424919;0.487232;0;0;-0.308637;0.487232;-0.912151;0.424919;-0.00353798;-0.00353798;-0.00353798;50.59;20.5637;20.0048;30.3862;30.3862;0.924348;57.9527;20.967;20.0048;50.1867;0;0;3.45641;50.1867;20.967;20.0048;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.4399e-06;0;1.98719e-06;6.6039;11.8829;0;-0.00144881;0;0;144231;3530.92;0.102203;0;0;-0.06763;0
129;0.00728758;22.5798;12;33.4862;0;-2.24918;1.06193;34.3914;34.3914;927.681;0;0;0;0;198.716;0;0;7850;90.6764;-9474.31;0;21199.3;23220.1;21.1431;21.1431;12.435;0;-17.0973;-17.0973;12.435;0;-14.2139;0;-198.207;-14.2139;0;0;0;0.000525036;0.487306;0.448645;-0.935951;-0.735298;0.487306;0.247992;0;0;-0.974807;0.247992;-0.735298;0.487306;-0.00336262;-0.00336262;-0.00336262;40.3693;38.6877;5.62937;28.2288;28.2288;0.820811;51.4935;16.0387;38.6877;29.96;0;0;-15.9143;29.96;16.0387;38.6877;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.17656e-07;0;7.8881e-07;6.90585;11.7537;0;-0.00133581;0;0;142879;3546.4;0.132332;0;0;-0.0682088;0
134;0.00757005;23.4549;1;50.7377;8.43376e-82;30.2117;3.12074;46.1793;46.1793;1119.96;0;0.0247409;0;0;57.0577;0;0;7850;46.6201;-892.147;0;15133.7;15159.9;54.5378;54.5378;35.6253;0;-41.1788;-41.1788;35.6253;0;54.9387;0;-15.4052;54.9387;0;0;0;0.000304784;1.22485;0.541978;-1.76683;0.521875;1.22485;-1.74673;0;0;0.429;-1.74673;0.521875;1.22485;0.000428053;0.000428053;0.000428053;9.44396;5.56899;-34.7935;-6.59353;-6.59353;-0.142781;31.4825;-30.0221;9.44396;0.797505;0;0;13.0316;0.797505;-30.0221;9.44396;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.155508;0;0.0718535;11.5549;10.2507;0;0.00887625;0;0;134057;3647.42;-0.211616;0;0;-0.0283949;0
134;0.00757005;23.4549;2;48.752;1.68675e-81;30.2351;3.41231;57.3431;57.3431;1120.7;0;0.0780178;0;0;59.3232;0;0;7850;57.3431;450.58;0;17019;17024.9;52.5158;52.5158;34.4959;0;-39.4018;-39.4018;34.4959;0;55.7488;0;-20.2807;55.7488;0;0;0;0.000365988;1.21841;0.654037;-1.87245;0.652613;1.21841;-1.87103;0;0;0.119939;-1.87103;0.652613;1.21841;0.000465718;0.000465718;0.000465718;18.9198;5.89495;-39.4612;-4.88215;-4.88215;-0.0851393;38.8993;-33.9856;18.9198;0.419389;0;0;14.7773;0.419389;-33.9856;18.9198;0;0;0;0;0;0;0;0;0;0;0;0;0;0.109118;0;-0.127412;10.523;10.5751;0;0.00910423;0;0;127575;3721.64;-0.458473;0;0;-0.0364724;0
134;0.00757005;23.4549;3;48.9933;0;28.1552;3.20567;93.873;93.873;1072.65;0;0.523504;0;0;64.0602;0;0;7850;93.873;3888.9;0;28425.6;28690.4;41.2926;41.2926;33.9524;0;-23.4172;-23.4172;33.9524;0;61.1757;0;-19.0062;61.1757;0;0;0;0.000662927;1.15605;0.801384;-1.95743;0.630871;1.15605;-1.78692;0;0;-1.32867;-1.78692;0.630871;1.15605;-0.000508536;-0.000508536;-0.000508536;103.153;27.2781;1.52543;43.9856;43.9856;0.468565;106.061;24.2404;103.153;4.56318;0;0;8.30676;4.56318;24.2404;103.153;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0143177;0;-0.0355812;7.70952;11.4814;0;0.0170861;0;0;112820;3890.59;-0.272963;0;0;-0.0354012;0
134;0.00757005;23.4549;4;51.2379;0;27.937;3.1108;93.2152;93.2152;1069.88;0;0.48003;0;0;61.8547;0;0;7850;93.2152;263.69;0;26747.2;26748.5;43.5185;43.5185;35.7188;0;-24.8204;-24.8204;35.7188;0;60.3544;0;-13.5409;60.3544;0;0;0;0.000638346;1.17955;0.737558;-1.91711;0.440955;1.17955;-1.62051;0;0;-1.67261;-1.62051;0.440955;1.17955;-0.000541009;-0.000541009;-0.000541009;102.241;28.5616;-2.02412;42.9263;42.9263;0.460507;105.933;27.6961;102.241;-1.15864;0;0;5.07172;-1.15864;27.6961;102.241;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0124761;0;-0.0154069;7.52885;11.4821;0;0.0177242;0;0;113030;3888.18;-0.204959;0;0;-0.0262239;0
134;0.00757005;23.4549;5;31.3458;0;29.5048;4.48656;97.9152;97.9152;1215.04;0;7.24741;0;0;96.4234;0;0;7850;97.9152;-8018.64;0;8320.59;11555.6;45.472;45.472;20.2545;0;-40.6987;-40.6987;20.2545;0;93.811;0;-22.2928;93.811;0;0;0;0.000700867;1.10074;0.568733;-1.66947;-1.65083;1.10074;0.550099;0;0;-0.406735;0.550099;-1.65083;1.10074;0.00241199;0.00241199;0.00241199;27.6122;13.9661;-75.7949;-11.4056;-11.4056;-0.116484;37.9618;-30.6206;13.9661;-17.5621;0;0;-51.2896;-17.5621;-30.6206;13.9661;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.032924;0;-0.0268371;8.52732;11.1453;0;0.0203045;0;0;111558;3905.04;-2.52473;0;0;-0.079271;0
